"id","ts","temperature","humidity","pm25","pm10","latitude","longitude","room_id"
"123","2025-03-30 01:22:29","32","69","45","55","13.744800","100.512700","1"
"124","2025-03-30 01:32:34","32","68","47","58","13.744800","100.512700","1"
"125","2025-03-30 01:42:39","32","68","43","53","13.744800","100.512700","1"
"126","2025-03-30 01:52:43","32","63","43","51","13.744800","100.512700","1"
"127","2025-03-30 02:02:48","32","70","42","49","13.744800","100.512700","1"
"128","2025-03-30 02:12:53","32","61","42","51","13.744800","100.512700","1"
"129","2025-03-30 02:22:57","32","67","43","55","13.744800","100.512700","1"
"130","2025-03-30 02:33:02","32","72","40","49","13.744800","100.512700","1"
"131","2025-03-30 02:43:07","32","63","41","51","13.744800","100.512700","1"
"132","2025-03-30 02:53:12","32","64","43","51","13.744800","100.512700","1"
"133","2025-03-30 03:03:17","32","66","40","47","13.744800","100.512700","1"
"134","2025-03-30 03:13:21","32","64","44","55","13.744800","100.512700","1"
"135","2025-03-30 03:23:26","32","61","41","48","13.744800","100.512700","1"
"136","2025-03-30 03:33:31","32","66","42","50","13.744800","100.512700","1"
"137","2025-03-30 03:43:36","32","62","42","50","13.744800","100.512700","1"
"138","2025-03-30 04:03:45","32","67","42","51","13.744800","100.512700","1"
"139","2025-03-30 04:23:56","32","63","38","45","13.744800","100.512700","1"
"140","2025-03-30 04:44:05","32","70","39","49","13.744800","100.512700","1"
"141","2025-03-30 04:54:10","32","63","39","47","13.744800","100.512700","1"
"142","2025-03-30 05:04:15","32","65","37","48","13.744800","100.512700","1"
"143","2025-03-30 05:14:20","32","68","40","49","13.744800","100.512700","1"
"144","2025-03-30 05:24:25","32","62","42","49","13.744800","100.512700","1"
"145","2025-03-30 05:34:29","32","66","38","43","13.744800","100.512700","1"
"146","2025-03-30 05:44:34","32","69","40","46","13.744800","100.512700","1"
"147","2025-03-30 05:54:39","32","61","41","51","13.744800","100.512700","1"
"148","2025-03-30 06:04:44","32","66","42","49","13.744800","100.512700","1"
"149","2025-03-30 06:14:49","32","66","37","44","13.744800","100.512700","1"
"150","2025-03-30 06:24:54","32","68","39","47","13.744800","100.512700","1"
"151","2025-03-30 06:34:59","32","62","39","46","13.744800","100.512700","1"
"152","2025-03-30 06:45:04","32","62","43","51","13.744800","100.512700","1"
"153","2025-03-30 06:55:09","32","67","42","49","13.744800","100.512700","1"
"154","2025-03-30 07:05:22","32","66","40","49","13.744800","100.512700","1"
"155","2025-03-30 07:15:28","32","66","44","55","13.744800","100.512700","1"
"156","2025-03-30 07:25:33","32","67","41","52","13.744800","100.512700","1"
"157","2025-03-30 07:35:37","32","64","47","57","13.744800","100.512700","1"
"158","2025-03-30 07:45:43","32","66","42","49","13.744800","100.512700","1"
"159","2025-03-30 07:55:47","32","66","46","56","13.744800","100.512700","1"
"160","2025-03-30 08:05:52","32","63","47","56","13.744800","100.512700","1"
"161","2025-03-30 08:15:57","32","71","53","65","13.744800","100.512700","1"
"162","2025-03-30 08:26:03","32","67","51","62","13.744800","100.512700","1"
"163","2025-03-30 08:36:08","32","62","47","57","13.744800","100.512700","1"
"164","2025-03-30 08:46:13","32","68","48","57","13.744800","100.512700","1"
"165","2025-03-30 08:56:18","32","63","46","57","13.744800","100.512700","1"
"166","2025-03-30 09:06:23","32","68","45","56","13.744800","100.512700","1"
"167","2025-03-30 09:16:27","32","69","45","56","13.744800","100.512700","1"
"168","2025-03-30 09:26:32","32","63","43","54","13.744800","100.512700","1"
"169","2025-03-30 09:36:37","32","68","43","52","13.744800","100.512700","1"
"170","2025-03-30 09:46:42","32","67","46","58","13.744800","100.512700","1"
"171","2025-03-30 09:56:47","32","68","43","50","13.744800","100.512700","1"
"172","2025-03-30 10:06:52","32","71","44","52","13.744800","100.512700","1"
"173","2025-03-30 10:16:56","32","65","43","50","13.744800","100.512700","1"
"174","2025-03-30 10:27:01","32","63","45","54","13.744800","100.512700","1"
"175","2025-03-30 10:47:11","32","63","41","49","13.744800","100.512700","1"
"176","2025-03-30 10:57:16","32","63","39","46","13.744800","100.512700","1"
"177","2025-03-30 11:07:21","32","65","43","51","13.744800","100.512700","1"
"178","2025-03-30 11:17:26","32","67","42","55","13.744800","100.512700","1"
"179","2025-03-30 11:27:31","32","66","40","46","13.744800","100.512700","1"
"180","2025-03-30 11:37:35","32","68","39","50","13.744800","100.512700","1"
"181","2025-03-30 11:47:40","32","66","40","48","13.744800","100.512700","1"
"182","2025-03-30 11:57:45","32","70","39","48","13.744800","100.512700","1"
"183","2025-03-30 12:07:50","32","65","41","48","13.744800","100.512700","1"
"184","2025-03-30 12:17:55","32","74","40","48","13.744800","100.512700","1"
"185","2025-03-30 12:27:59","32","67","39","45","13.744800","100.512700","1"
"186","2025-03-30 12:38:04","32","63","38","44","13.744800","100.512700","1"
"187","2025-03-30 12:48:09","32","62","41","49","13.744800","100.512700","1"
"188","2025-03-30 12:58:14","32","67","36","41","13.744800","100.512700","1"
"189","2025-03-30 13:08:19","32","65","37","44","13.744800","100.512700","1"
"190","2025-03-30 13:18:24","32","68","37","44","13.744800","100.512700","1"
"191","2025-03-30 13:28:29","32","67","35","40","13.744800","100.512700","1"
"192","2025-03-30 13:38:34","32","65","37","43","13.744800","100.512700","1"
"193","2025-03-30 13:48:39","32","63","40","47","13.744800","100.512700","1"
"194","2025-03-30 13:58:44","32","61","38","43","13.744800","100.512700","1"
"195","2025-03-30 14:08:49","32","64","38","47","13.744800","100.512700","1"
